Código,Provincia,Municipio,Localidad,Tipo,Institución,Dirección,Teléfono,Horario,Más info,Correo Electrónico,Web,Latitud,Longitud
2410,Chaco,Presidencia Roque Sáenz Peña,PRESIDENCIA ROQUE SAENZ PENA,Salud,Hospital 4 de Junio Dr. Ramón Carrillo,Avenida Malvinas Argentinas 1350,(0364) 431860 / 69,24 Hs.,Asistencia Interdisciplinaria,,,-26.7765611,-60.4460745
1980,Chaco,Presidencia Roque Sáenz Peña,PRESIDENCIA ROQUE SAENZ PENA,Seguridad,Comisaría N3,"Calle 321 y 28, Barrio Juan Domingo Perón",(0364) 4422070,24 Hs.,Denuncias,,,-26.791001,-60.417676
2405,Chaco,Presidencia Roque Sáenz Peña,PRESIDENCIA ROQUE SAENZ PENA,Seguridad,División Atención de la Mujer,"Rivadavia 340, entre Calle 7 y Calle 9",(0364) 4429050 / 4206673 / 4431835 / (0324) 15905243,24 Hs.,Denuncias,,,-26.7887052400714,-60.4438246717655
2395,Chaco,Puerto Bermejo,PUERTO BERMEJO VIEJO,Legal,Juzgado de Paz,Avenida San Martín s/n,(03624) 4494106,Lunes a Viernes de 6:30 a 12:30 Hs.,Denuncias / Medidas Preventivas,,,-26.928617,-58.506721
2396,Chaco,Puerto Bermejo,PUERTO BERMEJO VIEJO,Salud,Hospital Dr. Ernesto Merlo,Planta Urbana,(0362) 4494049,24 Hs.,Asistencia Interdisciplinaria,,,-26.9273454859652,-58.5086292028427
2394,Chaco,Puerto Bermejo,PUERTO BERMEJO VIEJO,Seguridad,Comisaría,Virgen de Itatí s/n,(0362) 4494019,24 Hs.,Denuncias,pol.cria.pto.bermr@chaco.gob.ar,http://policia.chaco.gov.ar,-26.924281,-58.509331
9302,Chaco,Puerto Tirol,PUERTO TIROL,Áreas de Género y Diversidad,Área Socio Comunitaria de Género y Diversidad,"Salta s/n, esquina Saavedra, Centro Integrador Comunitario (CIC)",(03624) 557416,Lunes a Viernes de 8 a 13 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,secretariadeintendencia-mpt@outlook.com,,-27.372903,-59.096189
2437,Chaco,Puerto Tirol,PUERTO TIROL,Salud,Hospital Dr. Céspedes Oxley,12 de Octubre s/n,(03624) 492942 / 492021,24 Hs.,Asistencia Interdisciplinaria,,,-27.380678,-59.085751
2436,Chaco,Puerto Tirol,PUERTO TIROL,Seguridad,Comisaría,"Pasaje Corrientes, esquina Calle Sarmiento",(0362) 4492007 / (0362) 154385598,24 Hs.,Denuncias,pol.cria.dto.tirol@chaco.gob.ar,http://policia.chaco.gov.ar,-27.374846,-59.090827
2490,Chaco,Puerto Vilelas,PUERTO VILELAS,Áreas de Género y Diversidad,Centro de Abordaje Integral por Motivos de Violencia de Género,Avenida San Martín 520,(03624) 550069 / (0362) 4486827 / 4482416,Lunes a Viernes de 8 a 13 Hs. y de 13 a 19 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,paridadgeneroyfamilia@gmail.com,,-27.515646,-58.9419861
2491,Chaco,Puerto Vilelas,PUERTO VILELAS,Seguridad,Comisaría Puerto Vilelas,"San Martín s/n, esquina Hipólito Yrigoyen",(0362) 4417584 / (03624) 315248,24 Hs.,Denuncias,,,-27.514355,-58.937248
2462,Chaco,Quitilipi,QUITILIPI,Legal,Juzgado de Paz,San Juan 455,(03644) 480016 (0364) 154100977,Lunes a Viernes de 7 a 13 Hs.,Medidas Preventivas,,,-26.8697887592293,-60.216064453125
2460,Chaco,Quitilipi,QUITILIPI,Otra,"Centro Integrador Comunitario, CIC",Avenida Juan D Perón y Cacica Dominga Mercedes,Atención Presencial,Lunes a Viernes de 8 a 12 Hs. y de 14 a 18 Hs.,Asistencia Interdisciplinaria,,,-26.8668218629368,-60.2370285987854
2463,Chaco,Quitilipi,QUITILIPI,Salud,Hospital Dr. Emilio Federico Rodríguez,Almirante Brown 551,(0364) 4480140 / 4482011,24 Hs.,Asistencia Interdisciplinaria,,,-26.8727555776836,-60.2219009399414
2461,Chaco,Quitilipi,QUITILIPI,Seguridad,Comisaría,"Santa Fe 527, esquina Mendoza",(03644) 480014 / (03624) 15605808,24 Hs.,Denuncias,pch_cria.quitilipi@hotmail.com,http://policia.chaco.gov.ar,-26.8699801692204,-60.2142620086669
2464,Chaco,Resistencia,RESISTENCIA,Áreas de Género y Diversidad,Centro Municipal de la Mujer,Lavalle 750,(0362) 4458291,Lunes a Sábados de 7 a 12 Hs. y de 16 a 19 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,centromujeresistencia@gmail.com,,-27.4390515,-58.9861096999999
2493,Chaco,Resistencia,RESISTENCIA,Áreas de Género y Diversidad,Comisión Provincial Multisectorial de la Mujer del Poder Legislativo,"José María Paz 170, Piso 1",(0362) 4453379 / (03624) 15617220 / 15559411,Lunes a Viernes de 8 a 13 Hs.,Asistencia Interdisciplinaria,,,-27.451656,-58.986252
2494,Chaco,Resistencia,RESISTENCIA,Áreas de Género y Diversidad,Dirección de Políticas de Género,Avenida Sarmiento 1675,(0362) 4428319 (Interno: 3487),Lunes a Viernes de 6 a 19 Hs.,Asistencia Interdisciplinaria,,,-27.437655,-58.971633
2465,Chaco,Resistencia,RESISTENCIA,Áreas de Género y Diversidad,"Dirección de Políticas de Género, Programa Chaco Dice No a las Violencias",Atención Telefónica y Correo Electrónico,137 / (0362) 4811046,24 Hs.,Asistencia Interdisciplinaria,politicasdegenero@chaco.gob.ar,,-27.4522027,-58.9894031999999
8300,Chaco,Resistencia,RESISTENCIA,Áreas de Género y Diversidad,Subsecretaría de Derechos Humanos y Géneros,Mitre 171,(0362) 4746518 / 4452633 / (0362) 154970852,Lunes y Viernes de 7 a 13 Hs.,Acompañar (UDA) / Denuncias / Asistencia Interdisciplinaria,"prevviolenciainst@chaco.gob.ar, prog.acompanar@chaco.gob.ar",,-27.448912,-58.985807
2469,Chaco,Resistencia,RESISTENCIA,"Familia, Niñez y Adolescencia",Línea Niñez,Atención Telefónica,102,24 Hs.,Asistencia Interdisciplinaria,,https://www.argentina.gob.ar/desarrollosocial/linea102,-27.4521194584549,-58.9876174408016
2537,Chaco,Resistencia,RESISTENCIA,"Familia, Niñez y Adolescencia","Subsecretaría de Niñez, Adolescencia y Familia","San Roque 21, Piso 1",(0261) 4439222 / (0261) 4493020,Lunes a Viernes de 6 a 19 Hs.,Asistencia Interdisciplinaria,,,-27.444322,-58.994765
2538,Chaco,Resistencia,RESISTENCIA,"Familia, Niñez y Adolescencia","Unidad de Protección Integral Central, UPI, Región METROPOLITANA","San Roque 25, Planta Baja",(03624) 428319 / 20 Interno: 3488 / 3487,24 Hs.,Asistencia Interdisciplinaria,,,-27.444318,-58.994768
119,Chaco,Resistencia,RESISTENCIA,Legal,"Centro de Acceso a la Justicia, CAJ",Moreno 69,(0362) 5288156,Miércoles de 8 a 12:30 Hs.,Asistencia Interdisciplinaria,cajresistencia320@gmail.com,https://www.argentina.gob.ar/justicia/afianzar/caj/listado,-27.454487448605,-58.9912659172981
8417,Chaco,Resistencia,RESISTENCIA,Legal,Centro de Atención a la Víctima de Violencias,Lopez y Planes 157,(0362) 4970554,Lunes a Viernes de 8 a 14 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,prog.acompanar@chaco.gob.ar,,-27.452258,-58.98259
2468,Chaco,Resistencia,RESISTENCIA,Legal,Defensor del Pueblo de la Nación,"Salta 365, Planta Alta",(0362) 4453506,Lunes a Viernes de 7:30 a 13:30 Hs.,Denuncias Violencia Obstétrica / Asesoramiento Jurídico,"defensordelpueblo@chaco.gob.ar, partorespetado@defensor.gov.ar",https://defensordelpueblo.chaco.gob.ar/,-27.450625,-58.992266
2517,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N1, Civil",Güemes 655,(03624) 452579 / 427138,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4466753,-58.9799328
2518,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N10, Civil",Güemes 655,(03624) 422521,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.446804,-58.979952
2519,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N11, Penal",Roque Saenz Peña 46,(03624) 452736,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4540175423561,-58.9844799041748
2520,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N12, Penal",Roque Saenz Peña 46,(03624) 452737,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.454319,-58.984775
2521,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N14, Penal",Brown 238,(03624) 453893 / (03624) 15560911,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4506128,-58.9910165
2522,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N15, Penal",Brown 238,(03624) 453901,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.451509,-58.982668
2523,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N2, Civil","Güemes 655, Piso 1",(03624) 427138,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4466753,-58.9799328
2524,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N3, Civil",Güemes 655,(03624) 427792,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4466753,-58.9799328
2525,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N4, Penal","Güemes 655, Piso 2",(03624) 427795,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4466753,-58.9799328
2526,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N5, Penal",Güemes 655,(0362) 4453889,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4462104014523,-58.9792442321777
2527,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N6, Penal",Roque Saenz Peña 34,(03624) 428061,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4543192,-58.9847747999999
2528,Chaco,Resistencia,RESISTENCIA,Legal,"Defensoría Oficial N7, Penal",Güemes 655,(03624) 422687,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-27.4466753,-58.9799328
8228,Chaco,Resistencia,RESISTENCIA,Legal,Fiscalía Especializada en Violencia de Género,Avenida 9 de Julio 236,(03624) 001726 / 438969,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,,,-27.4531211,-58.9844796
2533,Chaco,Resistencia,RESISTENCIA,Legal,Fiscalías en lo Penal Especial en Derechos Humanos,Avenida 9 de Julio 220,(0362) 4452980,Lunes a Viernes de 8 a 13 Hs.,Denuncias / Asesoramiento Jurídico,,,-27.453595,-58.983636
2531,Chaco,Resistencia,RESISTENCIA,Legal,"Fiscalías N1, N2, N3, N4, N5, N6, N9, N10, N11, N13, N14 y N15","Avenida 9 de Julio 236, Piso 1",(0362) 4437370 / (03624) 15546623,Lunes a Viernes de 6:30 a 12:30 Hs.,Denuncias / Organismo de Competencia Jurídica,,,-27.451656,-58.986252
2532,Chaco,Resistencia,RESISTENCIA,Legal,"Fiscalías, Mesa de Entradas Única Informatizada",Avenida 9 de Julio 236,(0362) 4437370 / 4439175 / 4453963,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,,,-27.451656,-58.986252
2512,Chaco,Resistencia,RESISTENCIA,Legal,"Juzgado de Niñez, Adolescencia y la Familia N1","French 166, Piso 3",(03624) 453898,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,juzfamilia1.rcia@justiciachaco.gov.ar,,-27.452341909909,-58.9817333221435
2513,Chaco,Resistencia,RESISTENCIA,Legal,"Juzgado de Niñez, Adolescencia y la Familia N2","French 166, Piso 2",(03624) 453897,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,juzfamilia2.rcia@justiciachaco.gov.ar,,-27.4533701419287,-58.9820337295532
2510,Chaco,Resistencia,RESISTENCIA,Legal,"Juzgado de Niñez, Adolescencia y la Familia N3 y N4",Avenida Las Heras 320,(03624) 452561 / 452562 / (0362) 154330346,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,juzfamilia3.rcia@justiciachaco.gov.ar,,-27.460054,-58.982121
2511,Chaco,Resistencia,RESISTENCIA,Legal,"Juzgado de Niñez, Adolescencia y la Familia N4 y N6",French 166,(03624) 4453806 / 453930,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,juzfamilia4.rcia@justiciachaco.gov.ar,,-27.4526084895013,-58.9814758300781
2529,Chaco,Resistencia,RESISTENCIA,Legal,Juzgado de Paz N1 y N2,Brown 249,(03624) 425210 / 428446,Lunes a Viernes de 7 a 13 Hs.,Organismo de Competencia Jurídica,,,-27.488924,-58.925894
2534,Chaco,Resistencia,RESISTENCIA,Legal,Mesa de Atención a la Víctima y Ciudadanía del Poder Judicial,"French 166, Planta Baja",(0362) 4453948 / (03624) 15601590 / (03722) 15851773,Lunes a Viernes de 6:30 a 12:30 Hs.,Denuncias / Asesoramiento Jurídico,,,-27.4529304,-58.9816316999999
2514,Chaco,Resistencia,RESISTENCIA,Legal,"Ministerio Público Fiscal N12, Civil, Comercial y Laboral",Guemes 609,(0362) 4453877,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento Jurídico,,,-27.448438,-58.978407
2515,Chaco,Resistencia,RESISTENCIA,Legal,"Ministerio Público Fiscal N7, Civil, Comercial y Laboral",Guemes 609,(0362) 4453999,Lunes a Viernes de 6:30 a 12:30 Hs.,Asesoramiento Jurídico,,,-27.4487017,-58.9787527999999
2516,Chaco,Resistencia,RESISTENCIA,Legal,"Ministerio Público Fiscal N8, Civil, Comercial y Laboral",Guemes 609,(0362) 4452578,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento Jurídico,,,-27.446962,-58.980157
8765,Chaco,Resistencia,RESISTENCIA,Legal,"Programa Acercar Derechos (PAD), Sede Chaco","Moreno 69, CDR",Atención Presencial y Correo Electrónico,Martes a Viernes de 8 a 14 Hs.,Acercar Derechos (PAD) / Asistencia Interdisciplinaria,padchaco@mingeneros.gob.ar,https://www.argentina.gob.ar/Géneros/programa-acercar-derechos,-27.454552,-58.991697
2535,Chaco,Resistencia,RESISTENCIA,Legal,"Unidad Descentralizada de Atención a la Víctima y al Ciudadano, UDAVIC","Avenida 9 de Julio 318, Centro",(0362) 4453963 / (03624) 15546623,Lunes a Viernes de 6:30 a 12:30 Hs. y de 17 a 19:30 Hs.,Denuncias / Asuntos Internos,,,-27.4537592,-58.9837761
2536,Chaco,Resistencia,RESISTENCIA,Legal,"Unidad Descentralizada de Atención a la Víctima y al Ciudadano, UDAVIC","Avenida Soldado Aguilera 1795, Barrio Güiraldes",Atención Presencial,Lunes a Viernes de 6:30 a 12:30 Hs.,Organismo de Competencia Jurídica,,,-27.452951,-58.984355
2495,Chaco,Resistencia,RESISTENCIA,Otra,"Centro de Referencia, CDR",Moreno 69,(0362) 4487740,Lunes a Viernes de 8 a 16 Hs.,Oficina del Ministerio de Desarrollo Social de la Nación,,,-27.454581,-58.991707
2466,Chaco,Resistencia,RESISTENCIA,Otra,Desarrollo Social Provincial,25 de Mayo 855,(0362) 4428319 / 4452620 (Interno: 3412 / 3413),Lunes a Viernes de 8 a 12:30 Hs.,Servicio Social,,,-27.444303,-58.994044
8275,Chaco,Resistencia,RESISTENCIA,Otra,Fiscalía en lo Penal Especial de Derechos Humanos,Pellegrini Carlos 526,(0362) 4439352,Lunes a Viernes de 7 a 13 Hs.,Denuncias,"uavddhh-res@mpf.gov.ar, fiscaliadederechoshumanos@justiciachaco.gov.ar",,-27.44549,-58.97676
2509,Chaco,Resistencia,RESISTENCIA,Otra,"Instituto Nacional Contra la Discriminación, la Xenofobia y el Racismo, Inadi",Catamarca 64,168 / (0362) 4445630 / 4723421,Lunes a Viernes de 8 a 16 Hs.,Denuncias / Asesoramiento Por Discriminación,chaco@inadi.gob.ar,https://www.argentina.gob.ar/inadi/delegaciones,-27.44508,-58.9808
2722,Chaco,Resistencia,RESISTENCIA,Otra,Instituto Provincial de Discapacidad,Monteagudo 1640,0800-777-3456,Lunes a Viernes de 7:30 a 13:00 Hs.,Asistencia Interdisciplinaria para personas con discapacidad,presidencia@iprodich.gob.ar,iprodich.gob.ar/,-27.4424862517485,-58.96646779493
2492,Chaco,Resistencia,RESISTENCIA,Otra,Subsecretaría de la Tercera Edad,Julio Argentino Roca 880,(0362) 4428319,Lunes a Viernes de 8 a 19 Hs.,Servicio Social,,,-27.44484,-58.99508
2545,Chaco,Resistencia,RESISTENCIA,Salud,"Centro de Salud, Barrio Guiraldes",Soldado Aguilera s/n,(0362) 4478404,24 Hs.,Asistencia Interdisciplinaria,,,-27.4839461404612,-58.9892864227294
2546,Chaco,Resistencia,RESISTENCIA,Salud,"Centro de Salud, Barrio Santa Inés","Manzana 86, Casa 683",(0362) 4424394,24 Hs.,Asistencia Interdisciplinaria,,,-27.4945391443931,-58.9747273921966
2544,Chaco,Resistencia,RESISTENCIA,Salud,"Centro de Salud, Villa Ghio",Pasaje Palamedi s/n y Domínguez,(0362) 4468558,Lunes a Viernes de 7 a 19 Hs.,Asistencia Interdisciplinaria,,,-27.4271590621229,-59.0052422965437
2547,Chaco,Resistencia,RESISTENCIA,Salud,"Centro de Salud, Villa Los Lirios",Ayacucho 1900 y Alsina Calle 11,(0362) 4453504,24 Hs.,Asistencia Interdisciplinaria,,,-27.4574495,-58.972383
2548,Chaco,Resistencia,RESISTENCIA,Salud,"Centro de Salud, Villa Luzuriaga",Calle 23 y Pasaje Balet Roger 1200,(0362) 4478405,24 Hs.,Asistencia Interdisciplinaria,,,-27.4938202,-58.9602509
2549,Chaco,Resistencia,RESISTENCIA,Salud,Centro Regional de Referencia Río Negro,Avenida Sabin 75,(0362) 4486646 / 453495 (Interno: 68557),24 Hs.,Asistencia Interdisciplinaria,,,-27.4260397,-58.9780825999999
2550,Chaco,Resistencia,RESISTENCIA,Salud,Hospital Dr. Julio C. Perrando,9 de Julio 1100,(0362) 4425050 / 4425944,24 Hs.,Asistencia Interdisciplinaria,,,-27.4597237,-58.9767899999999
2551,Chaco,Resistencia,RESISTENCIA,Salud,Hospital Pediátrico Dr. Avelino Lorenzo Castelan,Avenida Velez Sarsfield 120,(03722) 420078,24 Hs.,Asistencia Interdisciplinaria,,,-27.460883,-58.977388
8436,Chaco,Resistencia,RESISTENCIA,Salud,Sistema de Atención Médica de Emergencias - SAME,Atención Telefónica y Correo Electrónico,911,24 Hs.,Urgencia / Emergencia,msp.diremergenciasme@chaco.gov.ar,,-27.4521194584549,-58.9876174408016
2497,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N1,Arturo Ilia 979,(03624) 434113,24 Hs.,Denuncias,,,-27.4601966,-58.9798576
2498,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N10,Andreani 398,(03624) 417079,24 Hs.,Denuncias,,,-27.4329458,-59.0000830999999
2499,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N11,"Manzana 62, Barrio Provincias Unidas",(03624) 460992 / (03624) 15222412,24 Hs.,Denuncias,,,-27.4500188319032,-58.9876556396484
2500,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N12,"Mauricio Feldman 82, Barrio Santa Catalina",(03624) 452735 / (03624) 15646189,24 Hs.,Denuncias,,,-27.4373188,-58.9752121
2496,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N2,Rivadavia 260,(0362) 4434115,24 Hs.,Denuncias,,,-27.445117,-58.984317
2501,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N3,Santa María de Oro 790,(03624) 452907,24 Hs.,Denuncias,,,-27.4565814,-58.9942406
2502,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N4,Avenida Marconi 1600,(03624) 434117,24 Hs.,Denuncias,,,-27.4513394,-59.0151687
2503,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N5,"Avenida Soldado Aguilera s/n, esquina Adelina del Carril, Barrio Guiraldes",(03624) 473640,24 Hs.,Denuncias,,,-27.4821911,-58.9894866999999
2504,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N6,"Manzana 122, Barrio Santa Ines",(03624) 434119,24 Hs.,Denuncias,,,-27.451656,-58.986252
2505,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N7,Avenida Edison 1100,(03624) 474234 / 4474234 / 417079,24 Hs.,Denuncias,,,-27.4726677,-58.9909413
2506,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N8,Alicia Lesaije 1202,(03624) 434141,24 Hs.,Denuncias,,,-27.4510851688663,-58.985252380371
2507,Chaco,Resistencia,RESISTENCIA,Seguridad,Comisaría N9,Parcela 106,(03624) 445727 / (03624) 15385696,24 Hs.,Denuncias,,,-27.4529131511035,-58.9865398406982
2508,Chaco,Resistencia,RESISTENCIA,Seguridad,División Atención de la Mujer,Colón 36,(0362) 4453272,24 Hs.,Denuncias / Asuntos Internos,,,-27.454494,-58.983453
2467,Chaco,Resistencia,RESISTENCIA,Seguridad,Organismo de Control Institucional,"Almirante Brown 139, Piso 2",(0362) 4453100,Lunes a Viernes de 7 a 21 Hs.,Denuncias / Asuntos Internos,,,-27.450527,-58.983133
2454,Chaco,San Bernardo,SAN BERNARDO,Áreas de Género y Diversidad,Secretaría de la Mujer,San Martín y Ucrania,(03735) 496097,Lunes a Viernes de 7 a 13 Hs.,Asistencia Interdisciplinaria,,,-27.287346,-60.712418
2456,Chaco,San Bernardo,SAN BERNARDO,Salud,Hospital Dr. José Ingenieros,Sargento Cabral 245,(03735) 496431,24 Hs.,Asistencia Interdisciplinaria,,,-27.285245,-60.709537
2455,Chaco,San Bernardo,SAN BERNARDO,Seguridad,Comisaría,Independencia 611,(03735) 496475 / (0362) 154606899,24 Hs.,Denuncias,pol.cria.sanbernardo@chaco.gob.ar,http://policia.chaco.gov.ar,-27.286236,-60.709409
2411,Chaco,Santa Sylvina,SANTA SYLVINA,Otra,Área de Acción Social,Sarmiento 418,(03735) 492134 / (03735) 15521162,Lunes a Viernes de 6 a 13 Hs.,Servicio Social,,,-27.8315995,-61.1360333999999
3949,Chaco,Santa Sylvina,SANTA SYLVINA,Seguridad,Comisaría Santa Silvina,Sarmiento y José M. Folchini,(03735) 492227 / 452946,24 Hs.,Denuncias,pol.cria.stasylvina@chaco.gob.ar,,-27.83087,-61.136549
9268,Chaco,Taco Pozo,TACO POZO,Áreas de Género y Diversidad,Derechos Humanos y Género,Almirante Brown 100,Atención Presencial y Correo Electrónico,Lunes a Viernes de 8 a 13 Hs.,Asistencia Interdisciplinaria,ddhhygenerotp@gmail.com,,-25.614431,-63.267486
2382,Chaco,Taco Pozo,TACO POZO,Legal,Juzgado de Paz,25 de Mayo y Moreno,(03877) 495800(03877) 15589290,Lunes a Viernes de 7 a 13 Hs.,Medidas Preventivas,,,-25.615925,-63.269706
2380,Chaco,Taco Pozo,TACO POZO,Otra,"Centro Integrador Comunitario, CIC","Parcela 1, Manzana 25, Sector Centro",Atención Presencial,Lunes a Viernes de 7:30 a 12 Hs.,Asistencia Interdisciplinaria,,,-25.6146731854036,-63.2651138305664
2383,Chaco,Taco Pozo,TACO POZO,Salud,Hospital Rural Taco Pozo,Avenida San Martín s/n,(03877) 495019,24 Hs.,Asistencia Interdisciplinaria,,,-25.61648,-63.268055
2381,Chaco,Taco Pozo,TACO POZO,Seguridad,Comisaría,"Belgrano s/n, esquina Amirante Brown",(03877) 495090,24 Hs.,Denuncias,cria.tacopozo@outlook.es,http://policia.chaco.gov.ar,-25.614797,-63.266746
2440,Chaco,Tres Isletas,TRES ISLETAS,Legal,Juzgado de Paz,Paraguay 539,(0364) 4461122,Lunes a Viernes de 6:30 a 12:30 Hs.,Denuncias / Medidas Preventivas,,,-26.340195,-60.43063
2438,Chaco,Tres Isletas,TRES ISLETAS,Otra,Área de Acción Social,Moreno 350,(03644) 599200,Lunes a Viernes de 6 a 12:30 Hs.,Servicio Social,,,-26.340772,-60.431038
